2021/02/20,IMG_1617.JPG,世界はボクを偏見する,高校の時に描いた油絵の画像です
2021/02/26,45041F88-AB0D-4505-B2FC-096E784B1789.jpeg,Darkness,なし
2021/02/26,0F24E7AB-38FE-459C-B1A3-5C7211A264D2.jpeg,Automation,なし
2021/02/26,08FF0649-4591-462F-9E8D-B8D9BF3BCE79.jpeg,大人になるということ,なし
2021/02/26,3E9C99E0-592A-4C84-9419-A1ED5C1E72E1.jpeg,Limit,なし
2021/02/26,7615805C-1C70-45E2-8242-420056FA5A6B.jpeg,クラーケン,なし
